subject_id,trial_id,task,fold,bin_start,bin_end,train_accuracy,test_accuracy,train_roc_auc,test_roc_auc,n_classes,n_train,n_test,n_features_post_norm,normalization,fold_seconds,cell,report_dir
7,0,word_length,0,0.0,1.0,1.0,0.3447684391080617,1.0,0.5175839269094714,3,3498,1749,227328,train_set_fixed,478.3497197628021,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial0
7,0,global_flow,0,0.0,1.0,1.0,0.3710691823899371,1.0,0.5397745048138265,3,3498,1749,227328,train_set_fixed,454.4370262622833,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial0
7,0,local_flow,0,0.0,1.0,1.0,0.342481417953116,1.0,0.512626180900235,3,3498,1749,227328,train_set_fixed,432.32041335105896,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial0
7,0,frame_brightness,0,0.0,1.0,1.0,0.3201829616923956,1.0,0.4893428442815155,3,3498,1749,227328,train_set_fixed,458.1263453960418,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial0
7,0,face_num,0,0.0,1.0,1.0,0.3316180674671241,1.0,0.4902897220367041,3,3498,1749,227328,train_set_fixed,437.0398669242859,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial0
7,1,onset,0,0.0,1.0,1.0,0.6328502415458938,1.0,0.6895927795770623,2,3500,1449,227328,train_set_fixed,462.02415227890015,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,speech,0,0.0,1.0,1.0,0.5070785070785071,1.0,0.5306288086210866,2,3500,1554,227328,train_set_fixed,399.5658886432648,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,volume,0,0.0,1.0,1.0,0.3470554602630074,1.0,0.5162521195645245,3,3498,1749,227328,train_set_fixed,438.5784821510315,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,delta_volume,0,0.0,1.0,1.0,0.4128073184676958,1.0,0.5859155488997878,3,3498,1749,227328,train_set_fixed,443.1484541893005,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,pitch,0,0.0,1.0,1.0,0.3327615780445969,1.0,0.5103835369782488,3,3498,1749,227328,train_set_fixed,447.8011109828949,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,word_index,0,0.0,1.0,1.0,0.4496472097498396,1.0,0.6257923467714521,3,3498,1559,227328,train_set_fixed,416.5437650680542,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,word_gap,0,0.0,1.0,1.0,0.353344768439108,1.0,0.5274567579415633,3,3498,1749,227328,train_set_fixed,435.3006300926209,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,gpt2_surprisal,0,0.0,1.0,1.0,0.3802172670097198,1.0,0.5464131917577012,3,3498,1749,227328,train_set_fixed,444.7752916812897,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,word_head_pos,0,0.0,1.0,1.0,0.5451428571428572,1.0,0.5656767346938776,2,3500,1750,227328,train_set_fixed,410.3352711200714,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,word_part_speech,0,0.0,1.0,0.9997141223556318,0.1935683364254792,1.0,0.535883207120201,6,3498,1617,227328,train_set_fixed,456.3749990463257,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,word_length,0,0.0,1.0,1.0,0.3607775871926815,1.0,0.5233885180161758,3,3498,1749,227328,train_set_fixed,455.163140296936,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,global_flow,0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5054471214622028,3,3498,1749,227328,train_set_fixed,450.6831302642822,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,local_flow,0,0.0,1.0,1.0,0.3436249285305889,1.0,0.5073904029452753,3,3498,1749,227328,train_set_fixed,478.06878757476807,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,frame_brightness,0,0.0,1.0,1.0,0.303030303030303,1.0,0.4728879624426406,3,3498,1749,227328,train_set_fixed,462.0984134674072,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
7,1,face_num,0,0.0,1.0,1.0,0.3081761006289308,1.0,0.4720013984957834,3,3498,1749,227328,train_set_fixed,499.64188623428345,L.2.R3xI0,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI0/sub7_trial1
10,0,onset,0,0.0,1.0,1.0,0.7398913699456849,1.0,0.9118539594296136,2,3500,1657,67184,train_set_fixed,272.8480739593506,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,speech,0,0.0,1.0,1.0,0.6708571428571428,1.0,0.8442831020408164,2,3500,1750,67184,train_set_fixed,263.03809213638306,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,volume,0,0.0,1.0,1.0,0.3459119496855345,1.0,0.5131979361889715,3,3498,1749,67184,train_set_fixed,357.5530846118927,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,delta_volume,0,0.0,1.0,1.0,0.3842195540308747,1.0,0.580748911164135,3,3498,1749,67184,train_set_fixed,501.7620904445648,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,pitch,0,0.0,1.0,1.0,0.3487707261292166,1.0,0.5208739716005323,3,3498,1749,67184,train_set_fixed,386.0075781345368,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,word_index,0,0.0,1.0,1.0,0.4716981132075472,1.0,0.6812064625019737,3,3498,1749,67184,train_set_fixed,343.7960407733917,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,word_gap,0,0.0,1.0,1.0,0.3893653516295026,1.0,0.5652085435735392,3,3498,1749,67184,train_set_fixed,323.69139647483826,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,gpt2_surprisal,0,0.0,1.0,1.0,0.3624928530588908,1.0,0.5429792275321256,3,3498,1749,67184,train_set_fixed,362.83513474464417,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,word_head_pos,0,0.0,1.0,1.0,0.5371428571428571,1.0,0.5593939591836734,2,3500,1750,67184,train_set_fixed,421.957722902298,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,word_part_speech,0,0.0,1.0,1.0,0.2002583979328165,1.0,0.5339693127416221,6,3498,1548,67184,train_set_fixed,345.27476978302,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,word_length,0,0.0,1.0,1.0,0.3722126929674099,1.0,0.551817897411606,3,3498,1749,67184,train_set_fixed,312.5131685733795,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,global_flow,0,0.0,1.0,1.0,0.3184676958261864,1.0,0.4728592766069707,3,3498,1749,67184,train_set_fixed,322.3163981437683,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,local_flow,0,0.0,1.0,1.0,0.3453401943967982,1.0,0.5217649487528772,3,3498,1749,67184,train_set_fixed,320.95395398139954,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,frame_brightness,0,0.0,1.0,1.0,0.2641509433962264,1.0,0.3949078473658557,3,3498,1749,67184,train_set_fixed,321.74048924446106,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,0,face_num,0,0.0,1.0,1.0,0.2830188679245283,1.0,0.4316247363109721,3,3498,1749,67184,train_set_fixed,383.53339076042175,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial0
10,1,onset,0,0.0,1.0,1.0,0.8611428571428571,1.0,0.9342537142857144,2,3314,1750,67184,train_set_fixed,209.80858969688416,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,speech,0,0.0,1.0,1.0,0.8285714285714286,1.0,0.9089462857142858,2,3500,1750,67184,train_set_fixed,155.79542756080627,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,volume,0,0.0,1.0,1.0,0.4431103487707261,1.0,0.6267384351950196,3,3498,1749,67184,train_set_fixed,196.5551998615265,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,delta_volume,0,0.0,1.0,1.0,0.4682675814751286,1.0,0.6652907272668429,3,3498,1749,67184,train_set_fixed,197.0366439819336,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,pitch,0,0.0,1.0,1.0,0.3865065751858205,1.0,0.5551567325411139,3,3498,1749,67184,train_set_fixed,176.73204612731934,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,word_index,0,0.0,1.0,0.9997141223556318,0.5134362492853058,1.0,0.7138864943162816,3,3498,1749,67184,train_set_fixed,329.2958779335022,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,word_gap,0,0.0,1.0,1.0,0.3922241280731847,1.0,0.574729789235113,3,3498,1749,67184,train_set_fixed,192.0343852043152,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,gpt2_surprisal,0,0.0,1.0,1.0,0.3636363636363636,1.0,0.5270397100229781,3,3498,1749,67184,train_set_fixed,349.151401758194,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,word_head_pos,0,0.0,1.0,1.0,0.5394285714285715,1.0,0.5597048163265306,2,3500,1750,67184,train_set_fixed,236.82578587532043,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,word_part_speech,0,0.0,1.0,1.0,0.1909662664379645,1.0,0.5346718922875549,6,3096,1749,67184,train_set_fixed,177.2352876663208,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,word_length,0,0.0,1.0,1.0,0.3802172670097198,1.0,0.5597204773715341,3,3498,1749,67184,train_set_fixed,205.9393060207367,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,global_flow,0,0.0,1.0,1.0,0.3779302458547741,1.0,0.558254802793461,3,3498,1749,67184,train_set_fixed,219.85851168632507,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,local_flow,0,0.0,1.0,1.0,0.3567753001715266,1.0,0.5210818826146183,3,3498,1749,67184,train_set_fixed,145.76166367530823,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,frame_brightness,0,0.0,1.0,1.0,0.3767867352773013,1.0,0.5474336229376846,3,3498,1749,67184,train_set_fixed,150.1402862071991,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
10,1,face_num,0,0.0,1.0,1.0,0.3299028016009148,1.0,0.5020609669627437,3,3498,1749,67184,train_set_fixed,160.9209108352661,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub10_trial1
1,1,onset,0,0.0,1.0,1.0,0.8028079132099554,1.0,0.8402712617614096,2,2916,1567,66538,train_set_fixed,250.8909323215485,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,speech,0,0.0,1.0,1.0,0.8142857142857143,1.0,0.875905306122449,2,3500,1750,66538,train_set_fixed,161.0139605998993,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,volume,0,0.0,1.0,1.0,0.4471126357918811,1.0,0.6800126904175579,3,3498,1749,66538,train_set_fixed,182.1239995956421,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,delta_volume,0,0.0,1.0,1.0,0.4648370497427101,1.0,0.6710744782365223,3,3498,1749,66538,train_set_fixed,156.540833234787,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,pitch,0,0.0,1.0,1.0,0.4219554030874786,1.0,0.6005009478584674,3,3498,1749,66538,train_set_fixed,160.2249846458435,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,word_index,0,0.0,1.0,1.0,0.4527220630372492,1.0,0.6398513933099982,3,3060,1745,66538,train_set_fixed,141.1619176864624,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,word_gap,0,0.0,1.0,1.0,0.3476272155517438,1.0,0.5239622347295735,3,3498,1749,66538,train_set_fixed,154.93517351150513,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,gpt2_surprisal,0,0.0,1.0,1.0,0.3853630646083476,1.0,0.5412060996384113,3,3498,1749,66538,train_set_fixed,152.08986377716064,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,word_head_pos,0,0.0,1.0,1.0,0.552,1.0,0.5669916734693878,2,3500,1750,66538,train_set_fixed,147.6237485408783,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,word_part_speech,0,0.0,1.0,1.0,0.1913903432228039,1.0,0.5218684485156864,6,2760,1719,66538,train_set_fixed,125.32437181472778,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,word_length,0,0.0,1.0,1.0,0.3556317895940537,1.0,0.5344916526669982,3,3498,1749,66538,train_set_fixed,203.1536636352539,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,global_flow,0,0.0,1.0,1.0,0.396798170383076,1.0,0.5736637549317571,3,3498,1749,66538,train_set_fixed,243.1293423175812,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,local_flow,0,0.0,1.0,1.0,0.3636363636363636,1.0,0.5336712868024561,3,3498,1749,66538,train_set_fixed,166.48219990730286,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,frame_brightness,0,0.0,1.0,1.0,0.3116066323613493,1.0,0.4830851640780764,3,3498,1749,66538,train_set_fixed,207.1315815448761,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,1,face_num,0,0.0,1.0,1.0,0.3762149799885649,1.0,0.5487276728579036,3,3498,1749,66538,train_set_fixed,156.34216976165771,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial1
1,2,onset,0,0.0,1.0,1.0,0.9026063100137174,1.0,0.9583246305798764,2,3134,1458,66538,train_set_fixed,109.69325089454652,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,speech,0,0.0,1.0,1.0,0.9022857142857142,1.0,0.9717537959183674,2,3500,1750,66538,train_set_fixed,121.01493906974792,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,volume,0,0.0,1.0,1.0,0.4648370497427101,1.0,0.6651141990473359,3,3498,1749,66538,train_set_fixed,118.23749589920044,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,delta_volume,0,0.0,1.0,1.0,0.4362492853058891,1.0,0.6195012685513995,3,3498,1749,66538,train_set_fixed,110.3640797138214,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,pitch,0,0.0,1.0,1.0,0.3887935963407661,1.0,0.5593634980831977,3,3498,1749,66538,train_set_fixed,109.32029366493224,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,word_index,0,0.0,1.0,1.0,0.3986928104575163,1.0,0.5825419710367807,3,3489,1530,66538,train_set_fixed,104.76082587242126,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,word_gap,0,0.0,1.0,1.0,0.335620354488279,1.0,0.5139746603548021,3,3498,1749,66538,train_set_fixed,108.82094264030457,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,gpt2_surprisal,0,0.0,1.0,1.0,0.3579188107489994,1.0,0.5272966566535938,3,3498,1749,66538,train_set_fixed,123.53284120559692,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,word_head_pos,0,0.0,1.0,1.0,0.5737142857142857,1.0,0.596030693877551,2,3500,1750,66538,train_set_fixed,107.40667462348938,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,word_part_speech,0,0.0,1.0,1.0,0.1797101449275362,1.0,0.5193579080025205,6,3438,1380,66538,train_set_fixed,104.78888726234436,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,word_length,0,0.0,1.0,1.0,0.3853630646083476,1.0,0.5554465330348045,3,3498,1749,66538,train_set_fixed,115.4340705871582,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,global_flow,0,0.0,1.0,1.0,0.407661520869068,1.0,0.6021779659437837,3,3498,1749,66538,train_set_fixed,104.27060103416444,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,local_flow,0,0.0,1.0,1.0,0.3893653516295026,1.0,0.5692471169509261,3,3498,1749,66538,train_set_fixed,110.4396755695343,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,frame_brightness,0,0.0,1.0,1.0,0.3401943967981704,1.0,0.5279051886547275,3,3498,1749,66538,train_set_fixed,107.24809122085573,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
1,2,face_num,0,0.0,1.0,1.0,0.3607775871926815,1.0,0.5428139775044206,3,3498,1749,66538,train_set_fixed,105.51508903503418,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub1_trial2
2,0,onset,0,0.0,1.0,1.0,0.8357414448669201,1.0,0.946093739156986,2,2992,1315,66538,train_set_fixed,106.11907267570496,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,speech,0,0.0,1.0,1.0,0.864,1.0,0.9566811428571428,2,3500,1750,66538,train_set_fixed,155.7872133255005,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,volume,0,0.0,1.0,1.0,0.3945111492281303,1.0,0.6032616530690902,3,3498,1749,66538,train_set_fixed,124.26732754707336,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,delta_volume,0,0.0,1.0,1.0,0.429388221841052,1.0,0.6846097794672182,3,3498,1749,66538,train_set_fixed,119.44930958747864,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,pitch,0,0.0,1.0,1.0,0.3430531732418524,1.0,0.5638134802832689,3,3498,1749,66538,train_set_fixed,120.44997310638428,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,word_index,0,0.0,1.0,1.0,0.5638520586182834,1.0,0.766177982763045,3,3192,1433,66538,train_set_fixed,114.3804337978363,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,word_gap,0,0.0,1.0,1.0,0.4015700483091787,1.0,0.5791369110130925,3,3498,1656,66538,train_set_fixed,116.1158595085144,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,gpt2_surprisal,0,0.0,1.0,1.0,0.3945111492281303,1.0,0.586852374353588,3,3498,1749,66538,train_set_fixed,120.41291451454164,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,word_head_pos,0,0.0,1.0,1.0,0.5617142857142857,1.0,0.6093544489795919,2,3500,1750,66538,train_set_fixed,110.12223100662231,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,word_part_speech,0,0.0,1.0,1.0,0.2228260869565217,1.0,0.5694628229363579,6,2346,1104,66538,train_set_fixed,77.0183584690094,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,word_length,0,0.0,1.0,1.0,0.3430531732418524,1.0,0.6192546194002552,3,3498,1749,66538,train_set_fixed,121.66212582588196,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,global_flow,0,0.0,1.0,1.0,0.3476272155517438,1.0,0.5651148855459674,3,3498,1749,66538,train_set_fixed,112.42778086662292,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,local_flow,0,0.0,1.0,1.0,0.346483704974271,1.0,0.5397487611151484,3,3498,1749,66538,train_set_fixed,118.7639524936676,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,frame_brightness,0,0.0,1.0,1.0,0.3567753001715266,1.0,0.5530001461261373,3,3498,1749,66538,train_set_fixed,122.23362112045288,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,0,face_num,0,0.0,1.0,1.0,0.357347055460263,1.0,0.52697694443382,3,2988,1749,66538,train_set_fixed,117.77670407295228,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial0
2,4,onset,0,0.0,1.0,1.0,0.535427807486631,1.0,0.9460128971374646,2,2630,1496,66538,train_set_fixed,216.888925075531,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial4
2,4,speech,0,0.0,1.0,1.0,0.5788571428571428,1.0,0.9488339591836734,2,3500,1750,66538,train_set_fixed,258.42187118530273,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial4
2,4,volume,0,0.0,1.0,1.0,0.3893653516295026,1.0,0.6299316345434343,3,3498,1749,66538,train_set_fixed,261.85600662231445,L.2.R3xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R3xI2/sub2_trial4
